timestamp,run_delay_ms
1765724604,2
1765724605,4
1765724606,9
1765724607,1
1765724608,3
1765724609,1
1765724610,9
1765724611,5
1765724612,4
1765724613,12
1765724614,5
1765724615,14
1765724617,4
1765724618,15
1765724619,20
1765724620,10
1765724621,3
1765724622,2
1765724623,11
1765724624,2
1765724625,4
1765724626,1
1765724627,9
1765724628,8
1765724629,11
1765724630,29
1765724631,15
1765724632,1
1765724633,2
1765724634,4
1765724635,14
1765724636,2
1765724637,6
1765724639,16
1765724640,7
1765724641,8
1765724642,5
1765724643,8
1765724644,12
1765724645,16
1765724646,5
1765724647,2
1765724648,4
1765724649,17
1765724650,2
1765724651,4
1765724652,10
1765724653,3
1765724654,10
1765724655,1
1765724656,3
1765724657,2
1765724658,1
1765724660,7
1765724661,8
1765724662,10
1765724663,15
1765724664,0
1765724665,16
1765724666,14
1765724667,1
1765724668,4
1765724669,6
1765724670,5
1765724671,11
1765724672,16
1765724673,18
1765724674,28
1765724675,12
1765724676,6
1765724677,7
1765724678,6
1765724679,0
1765724680,4
1765724682,7
1765724683,2
1765724684,18
1765724685,4
1765724686,1
1765724687,6
1765724688,3
1765724689,21
1765724690,14
1765724691,6
1765724692,12
1765724693,6
1765724694,13
1765724695,3
1765724696,7
1765724697,7
1765724698,6
1765724699,10
1765724701,20
1765724702,3
1765724703,11
1765724704,12
1765724705,15
1765724706,1
1765724707,4
1765724708,2
1765724709,11
1765724710,3
1765724711,1
1765724712,15
1765724713,12
1765724714,9
1765724715,6
1765724716,10
1765724717,12
1765724718,2
1765724719,1
1765724720,10
1765724722,3
1765724723,5
1765724724,3
1765724725,12
1765724726,5
1765724727,3
1765724728,2
1765724729,2
1765724730,3
1765724731,9
1765724732,6
1765724733,4
1765724734,11
1765724735,10
1765724736,9
1765724737,10
1765724738,2
1765724739,2
1765724740,7
1765724741,2
1765724742,18
1765724743,16
1765724744,13
1765724745,14
1765724747,27
1765724748,7
1765724749,3
1765724750,9
1765724751,2
1765724752,3
1765724753,4
1765724754,1
1765724755,1
1765724756,6
1765724757,6
1765724758,3
1765724759,7
1765724760,2
1765724761,13
1765724762,7
1765724763,20
1765724764,1
1765724765,2
1765724766,7
1765724767,15
1765724768,13
1765724769,5
1765724770,6
1765724771,8
1765724773,6
1765724774,3
1765724775,4
1765724776,9
1765724777,13
1765724778,3
1765724779,2
1765724780,1
1765724781,1
1765724782,4
1765724783,3
1765724784,11
1765724785,7
1765724786,3
1765724787,15
1765724788,11
1765724789,3
1765724790,2
1765724791,4
1765724792,2
1765724793,7
1765724794,1
1765724795,0
1765724796,8
1765724797,11
1765724798,26
1765724800,9
1765724801,10
1765724802,13
1765724803,17
1765724804,10
1765724805,4
1765724806,6
1765724807,10
1765724808,3
1765724809,11
1765724810,25
1765724811,13
1765724812,11
1765724813,11
1765724814,9
1765724815,4
1765724816,6
1765724818,5
1765724819,7
1765724820,14
1765724821,4
1765724822,2
1765724823,4
1765724824,14
1765724825,6
1765724826,1
1765724827,4
1765724828,8
1765724829,1
1765724830,11
1765724831,2
1765724832,8
1765724833,17
1765724834,12
1765724835,9
1765724836,8
1765724837,6
1765724838,8
1765724839,11
1765724840,8
1765724841,3
1765724843,9
1765724844,1
1765724845,7
1765724846,13
1765724847,6
1765724848,8
1765724849,7
1765724850,8
1765724851,14
1765724852,0
1765724853,4
1765724854,6
1765724855,4
1765724856,3
1765724857,1
1765724858,3
1765724859,6
1765724860,5
1765724861,7
1765724863,9
1765724864,4
1765724865,7
1765724866,5
1765724867,2
1765724868,9
1765724869,12
1765724870,3
1765724871,8
1765724872,6
1765724873,16
1765724874,7
1765724875,7
1765724876,21
1765724877,5
1765724878,8
1765724879,1
1765724880,9
1765724881,3
1765724882,9
1765724884,18
1765724885,2
1765724886,4
1765724887,0
1765724888,0
1765724889,2
1765724890,1
1765724891,3
1765724892,2
1765724893,5
1765724894,12
1765724895,5
1765724896,3
1765724897,4
1765724898,8
1765724899,3
1765724900,3
1765724901,3
1765724902,2
1765724903,1
1765724904,10
1765724905,12
1765724906,4
1765724907,19
1765724908,1
1765724909,11
1765724910,16
1765724912,2
1765724913,4
1765724914,3
1765724915,7
1765724916,7
1765724917,2
1765724918,2
1765724919,4
1765724920,24
1765724921,24
1765724922,7
1765724923,1
1765724924,20
1765724925,7
1765724926,5
1765724927,3
1765724928,2
1765724929,3
1765724930,4
1765724931,1
1765724932,4
1765724933,14
1765724934,3
1765724935,2
1765724936,10
1765724938,1
1765724939,3
1765724940,2
1765724941,8
1765724942,7
1765724943,6
1765724944,1
1765724945,19
1765724946,8
1765724947,8
1765724948,4
1765724949,2
1765724950,4
1765724951,1
1765724952,3
1765724953,4
1765724954,17
1765724955,2
1765724956,12
1765724957,5
1765724958,8
1765724959,8
1765724960,3
1765724961,4
1765724962,2
1765724963,6
1765724964,3
1765724965,5
1765724966,2
1765724968,11
1765724969,9
1765724970,16
1765724971,3
1765724972,2
1765724973,4
1765724974,11
1765724975,13
1765724976,2
1765724977,20
1765724978,9
1765724979,2
1765724980,3
1765724981,8
1765724982,2
1765724983,2
1765724984,6
1765724985,10
1765724986,2
1765724988,13
1765724989,7
1765724990,25
1765724991,15
1765724992,9
1765724993,4
1765724994,2
1765724995,11
1765724996,2
1765724997,1
1765724998,1
1765724999,6
1765725000,3
1765725001,0
1765725002,3
1765725003,6
1765725004,13
1765725005,2
1765725006,5
1765725007,19
1765725008,2
1765725010,4
1765725011,7
1765725012,4
1765725013,9
1765725014,0
1765725015,8
1765725016,5
1765725017,18
1765725018,5
1765725019,9
1765725020,6
1765725021,21
1765725022,9
1765725023,10
1765725024,2
1765725025,5
1765725026,9
1765725027,4
1765725028,3
1765725030,6
1765725031,7
1765725032,29
1765725033,10
1765725034,10
1765725035,26
1765725036,4
1765725037,5
1765725038,6
1765725039,12
1765725040,6
1765725041,2
1765725042,10
1765725043,1
1765725044,7
1765725045,10
1765725046,2
1765725047,2
1765725048,11
1765725049,10
1765725050,5
1765725052,24
1765725053,13
1765725054,14
1765725055,11
1765725056,2
1765725057,1
1765725058,3
1765725059,2
1765725060,3
1765725061,16
1765725062,7
1765725063,3
1765725064,9
1765725065,0
1765725066,2
1765725067,3
1765725068,4
1765725069,17
1765725070,3
1765725071,2
1765725072,13
1765725073,8
1765725074,8
1765725075,9
1765725076,4
1765725078,1
1765725079,4
1765725080,2
1765725081,5
1765725082,3
1765725083,3
1765725084,5
1765725085,19
1765725086,4
1765725087,5
1765725088,8
1765725089,23
1765725090,1
1765725091,6
1765725092,9
1765725093,7
1765725094,6
1765725095,12
1765725096,11
1765725097,8
1765725099,16
1765725100,7
1765725101,1
1765725102,7
1765725103,5
1765725104,5
1765725105,2
1765725106,10
1765725107,2
1765725108,4
1765725109,2
1765725110,9
1765725111,7
1765725112,47
1765725113,5
1765725114,9
1765725115,6
1765725117,14
1765725118,0
1765725119,10
1765725120,17
1765725121,9
1765725122,2
1765725123,2
1765725124,19
1765725125,6
1765725126,0
1765725127,21
1765725128,1
1765725129,6
1765725130,7
1765725131,1
1765725132,9
1765725133,7
1765725134,17
1765725135,4
1765725136,17
1765725138,15
1765725139,7
1765725140,14
1765725141,10
1765725142,4
1765725143,6
1765725144,2
1765725145,6
1765725146,1
1765725147,12
1765725148,3
1765725149,8
1765725150,16
1765725151,5
1765725152,3
1765725153,12
1765725154,20
1765725155,2
1765725156,3
1765725157,5
1765725158,11
1765725159,9
1765725161,0
1765725162,1
1765725163,2
1765725164,1
1765725165,7
1765725166,5
1765725167,3
1765725168,3
1765725169,7
1765725170,17
1765725171,6
1765725172,8
1765725173,8
1765725174,10
1765725175,3
1765725176,5
1765725177,3
1765725178,2
1765725179,4
1765725180,8
1765725181,2
1765725182,14
1765725183,4
1765725184,17
1765725186,5
1765725187,5
1765725188,4
1765725189,4
1765725190,6
1765725191,14
1765725192,13
1765725193,5
1765725194,2
1765725195,3
1765725196,9
1765725197,10
1765725198,4
1765725199,4
1765725200,9
1765725201,4
1765725202,26
1765725203,20
1765725204,10
1765725205,4
1765725206,9
1765725207,2
1765725208,5
1765725209,7
1765725211,24
1765725212,1
1765725213,16
1765725214,10
1765725215,13
1765725216,5
1765725217,8
1765725218,1
1765725219,2
1765725220,2
1765725221,6
1765725222,3
1765725223,11
1765725224,11
1765725225,15
1765725226,21
1765725227,6
1765725228,3
1765725229,5
1765725230,8
1765725231,13
1765725232,9
1765725233,14
1765725234,2
1765725236,11
1765725237,8
1765725238,0
1765725239,13
1765725240,9
1765725241,7
1765725242,19
1765725243,3
1765725244,9
1765725245,3
1765725246,6
1765725247,6
1765725248,7
1765725249,0
1765725250,6
1765725251,3
1765725252,29
1765725254,7
1765725255,12
1765725256,6
1765725257,11
1765725258,11
1765725259,2
1765725260,4
1765725261,11
1765725262,7
1765725263,3
1765725264,3
1765725265,17
1765725266,17
1765725267,8
1765725268,4
1765725269,5
1765725270,10
1765725271,8
1765725272,9
1765725274,3
1765725275,7
1765725276,22
1765725277,4
1765725278,3
1765725279,4
1765725280,6
1765725281,5
1765725282,3
1765725283,6
1765725284,4
1765725285,8
1765725286,24
1765725287,0
1765725288,5
1765725289,7
1765725290,10
1765725291,7
1765725292,8
1765725293,2
1765725294,18
1765725296,8
1765725297,5
1765725298,1
1765725299,9
1765725300,4
1765725301,7
1765725302,7
1765725303,17
1765725304,19
1765725305,2
1765725306,1
1765725307,4
1765725308,4
1765725309,11
1765725310,7
1765725311,11
1765725312,68
1765725313,14
1765725314,17
1765725315,2
1765725316,5
1765725317,5
1765725319,2
1765725320,3
1765725321,5
1765725322,11
1765725323,8
1765725324,13
1765725325,9
1765725326,11
1765725327,4
1765725328,7
1765725329,7
1765725330,10
1765725331,2
1765725332,2
1765725333,7
1765725334,4
1765725335,9
1765725336,17
1765725337,3
1765725338,4
1765725339,7
1765725341,6
1765725342,4
1765725343,10
1765725344,8
1765725345,14
1765725346,2
1765725347,9
1765725348,17
1765725349,20
1765725350,16
1765725351,5
1765725352,4
1765725353,2
1765725354,6
1765725355,9
1765725356,16
1765725357,6
1765725358,2
1765725359,4
1765725360,13
1765725361,6
1765725362,9
1765725364,12
1765725365,4
1765725366,20
1765725367,20
1765725368,7
1765725369,1
1765725370,13
1765725371,18
1765725372,6
1765725373,4
1765725374,3
1765725375,2
1765725376,4
1765725377,2
1765725378,1
1765725379,7
1765725380,16
1765725381,17
1765725382,6
1765725383,4
1765725385,2
1765725386,8
1765725387,7
1765725388,17
1765725389,5
1765725390,9
1765725391,8
1765725392,16
1765725393,2
1765725394,1
1765725395,2
1765725396,3
1765725397,5
1765725398,2
1765725399,2
1765725400,5
1765725401,3
1765725402,7
1765725403,6
1765725404,2
1765725405,2
1765725406,5
1765725407,4
1765725408,7
1765725409,1
1765725411,10
1765725412,2
1765725413,8
1765725414,13
1765725415,2
1765725416,2
1765725417,1
1765725418,12
1765725419,1
1765725420,1
1765725421,4
1765725422,4
1765725423,5
1765725424,17
1765725425,3
1765725426,6
1765725427,3
1765725428,3
1765725429,12
1765725430,0
1765725431,10
1765725432,3
1765725433,3
1765725434,5
1765725436,8
1765725437,8
1765725438,7
1765725439,3
1765725440,13
1765725441,7
1765725442,1
1765725443,14
1765725444,13
1765725445,13
1765725446,12
1765725447,14
1765725448,0
1765725449,2
1765725450,14
1765725451,1
1765725452,4
1765725453,0
1765725454,7
1765725456,3
1765725457,8
1765725458,0
1765725459,16
1765725460,1
1765725461,3
1765725462,7
1765725463,6
1765725464,9
1765725465,14
1765725466,3
1765725467,5
1765725468,17
1765725469,4
1765725470,4
1765725471,8
1765725472,5
1765725473,8
1765725475,4
1765725476,5
1765725477,5
1765725478,8
1765725479,1
1765725480,4
1765725481,5
1765725482,21
1765725483,14
1765725484,6
1765725485,16
1765725486,1
1765725487,3
1765725488,7
1765725489,22
1765725490,17
1765725491,4
1765725492,12
1765725493,5
1765725494,17
1765725495,13
1765725497,1
1765725498,3
1765725499,10
1765725500,15
1765725501,6
1765725502,8
1765725503,2
1765725504,15
1765725505,14
1765725506,0
1765725507,3
1765725508,3
1765725509,6
1765725510,3
1765725511,1
1765725512,4
1765725513,14
1765725514,13
1765725515,2
1765725516,4
1765725517,4
1765725518,21
1765725520,15
1765725521,12
1765725522,3
1765725523,6
1765725524,5
1765725525,12
1765725526,5
1765725527,18
1765725528,4
1765725529,12
1765725530,7
1765725531,9
1765725532,1
1765725533,1
1765725534,2
1765725535,14
1765725536,3
1765725537,5
1765725538,7
1765725540,13
1765725541,10
1765725542,13
1765725543,5
1765725544,13
1765725545,6
1765725546,5
1765725547,6
1765725548,7
1765725549,19
1765725550,0
1765725551,6
1765725552,6
1765725553,26
1765725554,5
1765725555,7
1765725556,15
1765725557,25
1765725558,12
1765725560,5
1765725561,4
1765725562,0
1765725563,3
1765725564,7
1765725565,5
1765725566,1
1765725567,1
1765725568,1
1765725569,6
1765725570,14
1765725571,4
1765725572,1
1765725573,3
1765725574,7
1765725575,1
1765725576,2
1765725577,2
1765725578,9
1765725579,8
1765725580,13
1765725581,7
1765725582,5
1765725583,4
1765725585,6
1765725586,3
1765725587,6
1765725588,0
1765725589,22
1765725590,7
1765725591,8
1765725592,2
1765725593,17
1765725594,6
1765725595,10
1765725596,12
1765725597,3
1765725598,5
1765725599,2
1765725600,4
1765725601,25
1765725602,12
1765725603,6
1765725604,7
1765725606,5
1765725607,20
1765725608,10
1765725609,12
1765725610,12
1765725611,2
1765725612,4
1765725613,3
1765725614,4
1765725615,6
1765725616,4
1765725617,23
1765725618,2
1765725619,6
1765725620,5
1765725621,7
1765725622,17
1765725623,2
1765725624,7
1765725625,4
1765725626,4
1765725627,22
1765725628,2
1765725629,2
1765725630,5
1765725632,3
1765725633,6
1765725634,3
1765725635,11
1765725636,16
1765725637,2
1765725638,8
1765725639,2
1765725640,3
1765725641,7
1765725642,4
1765725643,3
1765725644,2
1765725645,3
1765725646,14
1765725647,1
1765725648,11
1765725649,2
1765725650,2
1765725651,8
1765725652,6
1765725653,5
1765725655,1
1765725656,2
1765725657,9
1765725658,4
1765725659,18
1765725660,16
1765725661,6
1765725662,4
1765725663,5
1765725664,9
1765725665,9
1765725666,6
1765725667,17
1765725668,9
1765725669,30
1765725670,6
1765725671,2
1765725672,7
1765725673,0
1765725674,3
1765725675,4
1765725676,3
1765725677,3
1765725679,10
1765725680,12
1765725681,6
1765725682,3
1765725683,13
1765725684,3
1765725685,3
1765725686,21
1765725687,5
1765725688,7
1765725689,5
1765725690,5
1765725691,14
1765725692,5
1765725693,1
1765725694,2
1765725695,2
1765725696,27
1765725697,5
1765725698,5
1765725700,2
1765725701,6
1765725702,10
1765725703,13
1765725704,4
1765725705,19
1765725706,3
1765725707,2
1765725708,5
1765725709,14
1765725710,1
1765725711,4
1765725712,7
1765725713,11
1765725714,5
1765725715,11
1765725716,11
1765725717,5
1765725718,3
1765725719,11
1765725721,6
1765725722,3
1765725723,13
1765725724,9
1765725725,1
1765725726,12
1765725727,16
1765725728,7
1765725729,8
1765725730,1
1765725731,5
1765725732,5
1765725733,9
1765725734,23
1765725735,7
1765725736,7
1765725737,4
1765725738,5
1765725739,12
1765725740,5
1765725741,6
1765725742,6
1765725743,14
1765725744,3
1765725746,7
1765725747,5
1765725748,6
1765725749,3
1765725750,2
1765725751,7
1765725752,12
1765725753,13
1765725754,9
1765725755,8
1765725756,5
1765725757,8
1765725758,0
1765725759,5
1765725760,10
1765725761,1
1765725762,17
1765725763,2
1765725764,6
1765725765,7
1765725766,4
1765725768,1
1765725769,12
1765725770,7
1765725771,6
1765725772,3
1765725773,4
1765725774,4
1765725775,4
1765725776,7
1765725777,8
1765725778,10
1765725779,3
1765725780,5
1765725781,4
1765725782,3
1765725783,4
1765725784,0
1765725785,4
1765725786,13
1765725787,3
1765725788,9
1765725789,3
1765725790,14
1765725791,10
1765725792,7
1765725793,3
1765725794,16
1765725795,37
1765725797,30
1765725798,6
1765725799,6
1765725800,5
1765725801,6
1765725802,3
1765725803,9
1765725804,7
1765725805,10
1765725806,6
1765725807,11
1765725808,5
1765725809,4
1765725810,5
1765725811,3
1765725812,7
1765725813,11
1765725814,9
1765725815,4
1765725816,1
1765725817,8
1765725818,9
1765725820,9
1765725821,2
1765725822,1
1765725823,2
1765725824,5
1765725825,1
1765725826,4
1765725827,125
1765725828,9
1765725829,12
1765725830,12
1765725831,7
1765725832,4
1765725833,2
1765725835,7
1765725836,5
1765725837,7
1765725838,5
1765725839,18
1765725840,6
1765725841,5
1765725842,8
1765725843,3
1765725844,4
1765725845,3
1765725846,6
1765725847,4
1765725848,8
1765725849,10
1765725850,2
1765725851,4
1765725852,5
1765725853,5
1765725854,3
1765725855,2
1765725856,4
1765725857,3
1765725858,2
1765725860,9
1765725861,15
1765725862,6
1765725863,7
1765725864,2
1765725865,2
1765725866,1
1765725867,2
1765725868,4
1765725869,9
1765725870,4
1765725871,12
1765725872,6
1765725873,8
1765725874,3
1765725875,7
1765725876,11
1765725877,13
1765725878,1
1765725879,1
1765725880,5
1765725881,12
1765725883,3
1765725884,14
1765725885,2
1765725886,2
1765725887,11
1765725888,7
1765725889,14
1765725890,6
1765725891,5
1765725892,14
1765725893,8
1765725894,8
1765725895,5
1765725896,1
1765725897,13
1765725898,9
1765725899,15
1765725900,12
1765725901,2
1765725902,8
1765725904,12
1765725905,5
1765725906,2
1765725907,4
1765725908,5
1765725909,11
1765725910,13
1765725911,1
1765725912,5
1765725913,13
1765725914,10
1765725915,7
1765725916,9
1765725917,8
1765725918,10
1765725919,11
1765725920,2
1765725921,14
1765725922,2
1765725924,9
1765725925,13
1765725926,6
1765725927,1
1765725928,3
1765725929,1
1765725930,7
1765725931,3
1765725932,6
1765725933,10
1765725934,18
1765725935,3
1765725936,9
1765725937,9
1765725938,12
1765725939,4
1765725940,4
1765725941,12
1765725942,21
1765725943,3
1765725944,6
1765725945,3
1765725946,3
1765725947,13
1765725949,20
1765725950,6
1765725951,4
1765725952,5
1765725953,12
1765725954,9
1765725955,6
1765725956,11
1765725957,6
1765725958,6
1765725959,8
1765725960,4
1765725961,5
1765725962,4
1765725963,3
1765725964,5
1765725965,13
1765725966,15
1765725967,2
1765725968,2
1765725969,12
1765725970,3
1765725971,1
1765725973,4
1765725974,13
1765725975,7
1765725976,6
1765725977,8
1765725978,11
1765725979,5
1765725980,2
1765725981,5
1765725982,4
1765725983,6
1765725984,1
1765725985,13
1765725986,5
1765725987,16
1765725988,6
1765725989,2
1765725990,3
1765725991,2
1765725992,4
1765725993,5
1765725994,4
1765725996,18
1765725997,3
1765725998,11
1765725999,2
1765726000,2
1765726001,5
1765726002,4
1765726003,2
1765726004,6
1765726005,3
1765726006,13
1765726007,1
1765726008,12
1765726009,11
1765726010,2
1765726011,6
1765726012,9
1765726013,18
1765726014,5
1765726015,11
1765726016,5
1765726017,2
1765726018,14
1765726019,3
1765726020,8
1765726022,10
1765726023,3
1765726024,3
1765726025,2
1765726026,8
1765726027,5
1765726028,79
1765726029,154
1765726030,4
1765726031,0
1765726032,3
1765726033,3
1765726034,3
1765726035,6
1765726036,5
1765726037,4
1765726038,13
1765726039,4
1765726040,12
1765726042,15
1765726043,11
1765726044,4
1765726045,4
1765726046,8
1765726047,8
1765726048,5
1765726049,4
1765726050,5
1765726051,9
1765726052,1
1765726053,3
1765726054,21
1765726055,8
1765726056,7
1765726057,22
1765726058,6
1765726059,2
1765726060,4
1765726061,1
1765726062,5
1765726063,11
1765726064,3
1765726066,1
1765726067,3
1765726068,2
1765726069,4
1765726070,1
1765726071,16
1765726072,5
1765726073,2
1765726074,9
1765726075,5
1765726076,4
1765726077,10
1765726078,13
1765726079,5
1765726080,1
1765726081,2
1765726082,3
1765726083,9
1765726084,1
1765726085,3
1765726086,9
1765726087,5
1765726089,10
1765726090,16
1765726091,15
1765726092,6
1765726093,3
1765726094,6
1765726095,9
1765726096,6
1765726097,4
1765726098,6
1765726099,3
1765726100,7
1765726101,1
1765726102,2
1765726103,1
1765726104,3
1765726105,5
1765726106,13
1765726107,3
1765726108,9
1765726109,12
1765726110,13
1765726111,5
1765726112,4
1765726114,7
1765726115,5
1765726116,9
1765726117,4
1765726118,3
1765726119,4
1765726120,2
1765726121,15
1765726122,17
1765726123,15
1765726124,2
1765726125,11
1765726126,5
1765726127,4
1765726128,13
1765726129,5
1765726130,4
1765726131,0
1765726132,4
1765726133,4
1765726134,3
1765726135,1
1765726136,5
1765726137,7
1765726139,6
1765726140,7
1765726141,1
1765726142,7
1765726143,3
1765726144,4
1765726145,5
1765726146,2
1765726147,5
1765726148,13
1765726149,5
1765726150,0
1765726151,11
1765726152,0
1765726153,7
1765726154,19
1765726155,6
1765726156,2
1765726157,6
1765726158,9
1765726159,9
1765726160,7
1765726162,2
1765726163,9
1765726164,11
1765726165,1
1765726166,1
1765726167,1
1765726168,5
1765726169,16
1765726170,5
1765726171,6
1765726172,11
1765726173,1
1765726174,5
1765726175,7
1765726176,5
1765726177,2
1765726178,9
1765726179,13
1765726180,9
1765726181,11
1765726182,6
1765726183,3
1765726184,4
1765726186,4
1765726187,12
1765726188,4
1765726189,4
1765726190,5
1765726191,11
1765726192,2
1765726193,6
1765726194,1
1765726195,7
1765726196,5
1765726197,4
1765726198,3
1765726199,6
1765726200,4
1765726201,6
1765726202,14
1765726203,9
1765726204,0
1765726205,5
1765726206,8
1765726207,8
1765726208,7
1765726209,5
1765726210,2
1765726211,9
1765726212,4
1765726213,3
1765726214,1
1765726216,1
1765726217,6
1765726218,10
1765726219,5
1765726220,9
1765726221,10
1765726222,2
1765726223,3
1765726224,5
1765726225,13
1765726226,15
1765726227,2
1765726228,8
1765726229,13
1765726230,2
1765726231,20
1765726232,6
1765726233,12
1765726234,8
1765726235,9
1765726237,10
1765726238,13
1765726239,9
1765726240,4
1765726241,24
1765726242,3
1765726243,5
1765726244,6
1765726245,5
1765726246,10
1765726247,0
1765726248,1
1765726249,3
1765726250,4
1765726251,5
1765726252,4
1765726253,3
1765726254,6
1765726255,11
1765726256,14
1765726257,9
1765726258,1
1765726260,5
1765726261,6
1765726262,13
1765726263,10
1765726264,5
1765726265,23
1765726266,1
1765726267,5
1765726268,4
1765726269,2
1765726270,6
1765726271,10
1765726272,10
1765726273,25
1765726274,8
1765726275,11
1765726276,5
1765726277,2
1765726278,0
1765726279,5
1765726280,8
1765726281,6
1765726282,2
1765726283,4
1765726284,8
1765726286,8
1765726287,1
1765726288,3
1765726289,2
1765726290,4
1765726291,10
1765726292,17
1765726293,7
1765726294,12
1765726295,4
1765726296,12
1765726297,11
1765726298,5
1765726299,19
1765726300,9
1765726301,2
1765726302,0
1765726303,8
1765726304,5
1765726305,6
1765726306,7
1765726307,4
1765726308,6
1765726309,1
1765726310,3
1765726312,4
1765726313,6
1765726314,5
1765726315,9
1765726316,3
1765726317,8
1765726318,5
1765726319,2
1765726320,2
1765726321,5
1765726322,11
1765726323,2
1765726324,3
1765726325,7
1765726326,9
1765726327,4
1765726328,10
1765726329,9
1765726330,8
1765726331,6
1765726332,3
1765726333,5
1765726334,3
1765726335,6
1765726336,9
1765726337,4
1765726338,9
1765726339,10
1765726340,7
1765726342,7
1765726343,14
1765726344,11
1765726345,18
1765726346,2
1765726347,15
1765726348,8
1765726349,9
1765726350,13
1765726351,13
1765726352,3
1765726353,8
1765726354,1
1765726355,5
1765726356,2
1765726357,20
1765726358,2
1765726359,7
1765726360,5
1765726361,2
1765726362,7
1765726364,3
1765726365,4
1765726366,8
1765726367,12
1765726368,5
1765726369,5
1765726370,3
1765726371,12
1765726372,3
1765726373,5
1765726374,7
1765726375,13
1765726376,1
1765726377,5
1765726378,4
1765726379,10
1765726380,6
1765726381,24
1765726382,176
1765726383,4
1765726385,0
1765726386,2
1765726387,40
1765726388,5
1765726389,7
1765726390,5
1765726391,7
1765726392,15
1765726393,2
1765726394,6
1765726395,56
1765726396,8
1765726397,7
1765726398,7
1765726399,15
1765726400,6
1765726401,12
1765726402,13
1765726403,1
1765726404,24
1765726406,21
1765726407,1
1765726408,4
1765726409,2
1765726410,2
1765726411,15
1765726412,4
1765726413,16
1765726414,54
1765726415,48
1765726416,8
1765726417,13
1765726418,2
1765726419,4
1765726420,3
1765726421,4
1765726422,4
1765726423,26
1765726424,5
1765726425,2
1765726426,3
1765726427,7
1765726428,11
1765726430,16
1765726431,7
1765726432,11
1765726433,48
1765726434,10
1765726435,2
1765726436,4
1765726437,14
1765726438,2
1765726439,0
1765726440,13
1765726441,9
1765726442,20
1765726443,11
1765726444,9
1765726445,11
1765726447,12
1765726448,7
1765726449,14
1765726450,7
1765726451,4
1765726452,2
1765726453,13
1765726454,4
1765726455,6
1765726456,4
1765726457,7
1765726458,7
1765726459,8
1765726460,17
1765726461,4
1765726462,12
1765726463,1
1765726464,4
1765726465,6
1765726466,2
1765726468,12
1765726469,1
1765726470,7
1765726471,2
1765726472,3
1765726473,9
1765726474,9
1765726475,10
1765726476,7
1765726477,17
1765726478,4
1765726479,5
1765726480,3
1765726481,11
1765726482,5
1765726483,7
1765726484,10
1765726485,2
1765726486,5
1765726487,12
1765726488,4
1765726489,7
1765726490,16
1765726491,4
1765726492,2
1765726493,3
1765726495,3
1765726496,3
1765726497,5
1765726498,13
1765726499,2
1765726500,3
1765726501,13
1765726502,2
1765726503,15
1765726504,3
1765726505,9
1765726506,10
1765726507,18
1765726508,17
1765726509,19
1765726510,5
1765726511,6
1765726512,2
1765726513,3
1765726514,2
1765726515,6
1765726516,5
1765726517,3
1765726518,11
1765726519,25
1765726520,15
1765726521,15
1765726523,13
1765726524,3
1765726525,4
1765726526,18
1765726527,3
1765726528,5
1765726529,6
1765726530,9
1765726531,5
1765726532,3
1765726533,4
1765726534,1
1765726535,5
1765726536,5
1765726537,9
1765726538,0
1765726539,1
1765726540,21
1765726541,15
1765726542,5
1765726543,51
